,announcements,as_path_max,class,nlri_ann,number_rare_ases,origin_changes,rare_ases_avg,rare_ases_max,ratio_ann,ratio_dups,ratio_exp_wd,ratio_flaps,ratio_imp_wd,ratio_imp_wd2,ratio_imp_wd_dpath,ratio_imp_wd_spath,ratio_longer,ratio_longer2,ratio_nadas,ratio_news,ratio_origin0,ratio_origin1,ratio_origin2,ratio_shorter,ratio_shorter2,ratio_wd,timestamp,timestamp2,unique_as_path_avg,withdrawals
0,366,17,0,179,0,0,0.0,0,0.9891891891891892,0.5956284153005464,0.027586206896551724,0.0,0.38524590163934425,0.9724137931034482,0.6737588652482269,0.3262411347517731,0.1912568306010929,0.9459459459459459,0.0,0.01912568306010929,0.9454545454545454,0.0,0.05454545454545454,0.01092896174863388,0.05405405405405406,0.010810810810810811,2005-05-23 00:00:09,1116806409,4,4
1,360,18,0,174,0,0,0.0,0,0.9326424870466321,0.9333333333333333,0.5306122448979592,0.002777777777777778,0.06388888888888888,0.46938775510204084,0.5217391304347826,0.4782608695652174,0.013888888888888888,0.625,0.0,0.0,0.9411764705882353,0.0,0.058823529411764705,0.008333333333333333,0.375,0.06735751295336788,2005-05-23 00:01:09,1116806469,3,26
2,464,19,0,210,30,0,0.15706806282722513,4,0.9830508474576272,0.8620689655172413,0.19047619047619047,0.023706896551724137,0.07327586206896551,0.8095238095238095,0.7352941176470589,0.2647058823529412,0.040948275862068964,0.95,0.0021551724137931034,0.03879310344827586,0.8813559322033898,0.0,0.11864406779661017,0.0021551724137931034,0.05,0.01694915254237288,2005-05-23 00:02:09,1116806529,8,8
3,404,14,0,193,24,2,0.0594059405940594,5,0.9853658536585366,0.8811881188118812,0.12244897959183673,0.0049504950495049506,0.10643564356435643,0.8775510204081632,0.7674418604651163,0.23255813953488372,0.01485148514851485,0.6,0.007425742574257425,0.0,0.9622641509433962,0.0,0.03773584905660377,0.009900990099009901,0.4,0.014634146341463415,2005-05-23 00:03:09,1116806589,4,6
4,732,17,0,195,51,0,0.06967213114754098,4,0.9606299212598425,0.924863387978142,0.375,0.00546448087431694,0.06830601092896176,0.625,0.72,0.28,0.012295081967213115,0.3333333333333333,0.0,0.001366120218579235,0.9368421052631579,0.0,0.06315789473684211,0.02459016393442623,0.6666666666666666,0.03937007874015748,2005-05-23 00:04:09,1116806649,4,30
5,422,18,0,203,23,0,0.05450236966824645,3,0.9504504504504504,0.8720379146919431,0.3492063492063492,0.030805687203791468,0.0971563981042654,0.6507936507936508,0.8536585365853658,0.14634146341463414,0.026066350710900472,0.5238095238095238,0.0,0.0,0.9454545454545454,0.0,0.05454545454545454,0.023696682464454975,0.47619047619047616,0.04954954954954955,2005-05-23 00:05:09,1116806709,6,22
6,384,16,0,180,19,1,0.04947916666666666,6,0.9795918367346939,0.9322916666666666,0.26666666666666666,0.0078125,0.057291666666666664,0.7333333333333333,0.7272727272727273,0.2727272727272727,0.018229166666666668,0.875,0.0,0.0026041666666666665,0.9285714285714286,0.0,0.07142857142857142,0.0026041666666666665,0.125,0.02040816326530612,2005-05-23 00:06:09,1116806769,4,8
7,362,17,0,171,17,1,0.046961325966850834,6,0.9836956521739131,0.9475138121546961,0.2608695652173913,0.0,0.04696132596685083,0.7391304347826086,0.6470588235294118,0.35294117647058826,0.011049723756906077,0.5714285714285714,0.0055248618784530384,0.0,0.9148936170212766,0.0,0.0851063829787234,0.008287292817679558,0.42857142857142855,0.016304347826086956,2005-05-23 00:07:09,1116806829,7,6
8,370,14,0,169,7,0,0.01891891891891892,2,0.9024390243902439,0.9540540540540541,0.7547169811320755,0.005405405405405406,0.03513513513513514,0.24528301886792453,0.6923076923076923,0.3076923076923077,0.008108108108108109,0.375,0.002702702702702703,0.002702702702702703,0.9423076923076923,0.0,0.057692307692307696,0.013513513513513514,0.625,0.0975609756097561,2005-05-23 00:08:09,1116806889,4,40
9,542,17,0,195,51,0,0.0940959409594096,4,0.9926739926739927,0.8597785977859779,0.06451612903225806,0.02029520295202952,0.1070110701107011,0.9354838709677419,0.8103448275862069,0.1896551724137931,0.04981549815498155,0.6136363636363636,0.01107011070110701,0.0018450184501845018,0.9411764705882353,0.0,0.058823529411764705,0.03136531365313653,0.38636363636363635,0.007326007326007326,2005-05-23 00:09:09,1116806949,3,4
10,466,19,0,211,21,0,0.045064377682403435,3,0.8859315589353612,0.8240343347639485,0.42857142857142855,0.004291845493562232,0.17167381974248927,0.5714285714285714,0.85,0.15,0.10944206008583691,0.9444444444444444,0.0,0.0,0.9508196721311475,0.0,0.04918032786885246,0.006437768240343348,0.05555555555555555,0.11406844106463879,2005-05-23 00:10:09,1116807009,3,60
11,368,17,0,174,2,0,0.005434782608695652,2,0.9435897435897436,0.9375,0.5116279069767442,0.0,0.057065217391304345,0.4883720930232558,0.6666666666666666,0.3333333333333333,0.02717391304347826,0.7692307692307693,0.005434782608695652,0.0,0.9090909090909091,0.0,0.09090909090909091,0.008152173913043478,0.23076923076923078,0.05641025641025641,2005-05-23 00:11:09,1116807069,4,22
12,350,18,0,170,5,0,0.014285714285714284,1,0.9358288770053476,0.9428571428571428,0.5714285714285714,0.005714285714285714,0.05142857142857143,0.42857142857142855,0.6111111111111112,0.3888888888888889,0.011428571428571429,0.5,0.0,0.0,0.9166666666666666,0.0,0.08333333333333333,0.011428571428571429,0.5,0.06417112299465241,2005-05-23 00:12:09,1116807129,4,24
13,382,17,0,185,28,6,0.07329842931937172,3,1.0,0.9031413612565445,0.0,0.02617801047120419,0.06806282722513089,1.0,0.7692307692307693,0.23076923076923078,0.020942408376963352,0.6666666666666666,0.002617801047120419,0.0,0.94,0.0,0.06,0.010471204188481676,0.3333333333333333,0.0,2005-05-23 00:13:09,1116807189,5,0
14,406,18,0,194,27,0,0.0665024630541872,4,0.9854368932038835,0.8768472906403941,0.21428571428571427,0.0049261083743842365,0.054187192118226604,0.7857142857142857,0.5,0.5,0.009852216748768473,0.12903225806451613,0.06157635467980296,0.0024630541871921183,0.9629629629629629,0.0,0.037037037037037035,0.0665024630541872,0.8709677419354839,0.014563106796116505,2005-05-23 00:14:09,1116807249,5,6
15,424,17,0,198,11,0,0.025943396226415096,2,0.905982905982906,0.8466981132075472,0.4536082474226804,0.01650943396226415,0.125,0.5463917525773195,0.7547169811320755,0.24528301886792453,0.01650943396226415,0.4375,0.01179245283018868,0.0,0.9482758620689655,0.0,0.05172413793103448,0.02122641509433962,0.5625,0.09401709401709402,2005-05-23 00:15:09,1116807309,6,44
16,392,18,0,186,5,0,0.012755102040816329,1,0.98,0.9030612244897959,0.25,0.030612244897959183,0.061224489795918366,0.75,0.5,0.5,0.015306122448979591,0.5454545454545454,0.00510204081632653,0.0,0.9322033898305084,0.0,0.06779661016949153,0.012755102040816327,0.45454545454545453,0.02,2005-05-23 00:16:09,1116807369,4,8
17,398,17,0,194,3,0,0.007537688442211055,1,0.9851485148514851,0.907035175879397,0.20689655172413793,0.005025125628140704,0.05778894472361809,0.7931034482758621,0.7391304347826086,0.2608695652173913,0.010050251256281407,0.2222222222222222,0.03015075376884422,0.0,0.9411764705882353,0.0,0.058823529411764705,0.035175879396984924,0.7777777777777778,0.01485148514851485,2005-05-23 00:17:09,1116807429,4,6
18,362,18,0,175,7,0,0.019337016574585638,3,0.9836956521739131,0.925414364640884,0.2,0.0027624309392265192,0.06629834254143646,0.8,0.6666666666666666,0.3333333333333333,0.008287292817679558,0.42857142857142855,0.0027624309392265192,0.0027624309392265192,0.9259259259259259,0.0,0.07407407407407407,0.011049723756906077,0.5714285714285714,0.016304347826086956,2005-05-23 00:18:09,1116807489,3,6
19,364,17,0,175,14,0,0.038461538461538464,3,0.9333333333333333,0.9313186813186813,0.5531914893617021,0.005494505494505495,0.057692307692307696,0.44680851063829785,0.6190476190476191,0.38095238095238093,0.02197802197802198,0.7272727272727273,0.005494505494505495,0.0,0.9285714285714286,0.0,0.07142857142857142,0.008241758241758242,0.2727272727272727,0.06666666666666667,2005-05-23 00:19:09,1116807549,3,26
20,410,19,0,187,7,3,0.01707317073170732,2,0.9624413145539906,0.8780487804878049,0.25,0.0024390243902439024,0.11707317073170732,0.75,0.875,0.125,0.01951219512195122,0.6153846153846154,0.0024390243902439024,0.0,0.9056603773584906,0.0,0.09433962264150944,0.012195121951219513,0.38461538461538464,0.03755868544600939,2005-05-23 00:20:09,1116807609,4,16
