,announcements,as_path_max,class,nlri_ann,number_rare_ases,origin_changes,rare_ases_avg,rare_ases_max,ratio_ann,ratio_dups,ratio_exp_wd,ratio_flaps,ratio_imp_wd,ratio_imp_wd2,ratio_imp_wd_dpath,ratio_imp_wd_spath,ratio_longer,ratio_longer2,ratio_nadas,ratio_news,ratio_origin0,ratio_origin1,ratio_origin2,ratio_shorter,ratio_shorter2,ratio_wd,timestamp,timestamp2,unique_as_path_avg,withdrawals
0,289,16,0,113,0,18,0.0,0,0.9730639730639731,0.2491349480968858,0.03940886699507389,0.0,0.6747404844290658,0.9605911330049262,0.9897435897435898,0.010256410256410256,0.2041522491349481,0.59,0.0034602076124567475,0.0726643598615917,0.940251572327044,0.0,0.059748427672955975,0.14186851211072665,0.41,0.026936026936026935,2016-04-20 00:05:01,1461110701,5,8
1,654,16,0,311,0,28,0.0,0,0.990909090909091,0.07492354740061162,0.010067114093959731,0.0,0.9021406727828746,0.9899328859060402,0.9745762711864406,0.025423728813559324,0.363914373088685,0.6118251928020566,0.0015290519877675841,0.021406727828746176,0.9559164733178654,0.0,0.04408352668213457,0.2308868501529052,0.38817480719794345,0.00909090909090909,2016-04-20 00:06:01,1461110761,5,6
2,1009,18,0,307,54,11,0.05666316894018888,4,0.9892156862745098,0.33201189296333,0.016296296296296295,0.0009910802775024777,0.6580773042616452,0.9837037037037037,0.9819277108433735,0.018072289156626505,0.18929633300297324,0.4072494669509595,0.002973240832507433,0.005946481665014866,0.9716446124763705,0.0,0.02835538752362949,0.2755203171456888,0.5927505330490405,0.010784313725490196,2016-04-20 00:07:01,1461110821,3,11
3,234,12,0,89,36,13,0.15384615384615385,4,0.975,0.042735042735042736,0.02702702702702703,0.0,0.9230769230769231,0.972972972972973,0.9675925925925926,0.032407407407407406,0.19230769230769232,0.5,0.017094017094017096,0.017094017094017096,0.9494584837545126,0.0,0.05054151624548736,0.19230769230769232,0.5,0.025,2016-04-20 00:08:01,1461110881,3,6
4,354,10,0,93,35,22,0.09887005649717516,2,0.921875,0.062146892655367235,0.0911854103343465,0.0,0.844632768361582,0.9088145896656535,0.979933110367893,0.020066889632107024,0.288135593220339,0.5368421052631579,0.07627118644067797,0.01694915254237288,0.9212328767123288,0.0,0.07876712328767123,0.24858757062146894,0.4631578947368421,0.078125,2016-04-20 00:09:01,1461110941,5,30
5,309,12,0,96,54,7,0.17475728155339804,3,0.944954128440367,0.11650485436893204,0.06382978723404255,0.0,0.8543689320388349,0.9361702127659575,0.8674242424242424,0.13257575757575757,0.22006472491909385,0.5483870967741935,0.019417475728155338,0.009708737864077669,0.9574468085106383,0.0,0.0425531914893617,0.18122977346278318,0.45161290322580644,0.05504587155963303,2016-04-20 00:10:01,1461111001,4,18
6,340,15,0,105,26,20,0.07647058823529412,3,0.9340659340659341,0.05,0.07250755287009064,0.0,0.9029411764705882,0.9274924471299094,0.9413680781758957,0.05863192182410423,0.24705882352941178,0.47191011235955055,0.01764705882352941,0.029411764705882353,0.9393939393939394,0.0,0.06060606060606061,0.27647058823529413,0.5280898876404494,0.06593406593406594,2016-04-20 00:11:01,1461111061,6,24
7,472,15,0,168,28,20,0.059322033898305086,3,0.9672131147540983,0.06779661016949153,0.036613272311212815,0.0,0.8919491525423728,0.9633867276887872,0.9097387173396675,0.09026128266033254,0.3008474576271186,0.5,0.03177966101694915,0.00847457627118644,0.9114391143911439,0.0,0.08856088560885608,0.3008474576271186,0.5,0.03278688524590164,2016-04-20 00:12:01,1461111121,5,16
8,355,10,0,138,41,7,0.11549295774647887,4,0.9861111111111112,0.07323943661971831,0.015151515151515152,0.0,0.9154929577464789,0.9848484848484849,0.7753846153846153,0.2246153846153846,0.18873239436619718,0.44666666666666666,0.0028169014084507044,0.008450704225352112,0.9426229508196722,0.0,0.05737704918032787,0.23380281690140844,0.5533333333333333,0.013888888888888888,2016-04-20 00:13:01,1461111181,5,5
9,215,10,0,63,23,8,0.10697674418604652,3,0.9772727272727273,0.09302325581395349,0.027472527472527472,0.0,0.8232558139534883,0.9725274725274725,0.9887005649717514,0.011299435028248588,0.14883720930232558,0.4266666666666667,0.06046511627906977,0.023255813953488372,0.9444444444444444,0.0,0.05555555555555555,0.2,0.5733333333333334,0.022727272727272728,2016-04-20 00:14:01,1461111241,5,5
