,ann_to_longer,ann_to_shorter,announcements,as_path_avg,as_path_max,class,dups,edit_distance_avg,edit_distance_dict_0,edit_distance_dict_1,edit_distance_dict_10,edit_distance_dict_2,edit_distance_dict_3,edit_distance_dict_4,edit_distance_dict_5,edit_distance_dict_6,edit_distance_dict_7,edit_distance_dict_8,edit_distance_dict_9,edit_distance_max,edit_distance_unique_dict_0,edit_distance_unique_dict_1,edit_distance_unique_dict_10,edit_distance_unique_dict_2,edit_distance_unique_dict_3,edit_distance_unique_dict_4,edit_distance_unique_dict_5,edit_distance_unique_dict_6,edit_distance_unique_dict_7,edit_distance_unique_dict_8,edit_distance_unique_dict_9,flaps,imp_wd,imp_wd_dpath,imp_wd_spath,nadas,news,nlri_ann,number_rare_ases,origin_0,origin_1,origin_2,origin_changes,rare_ases_avg,rare_ases_max,timestamp,timestamp2,unique_as_path_avg,unique_as_path_max,wd_dups,withdrawals
0,62,76,275,7,16,0,40,1.5783582089552242,59,94,0,47,51,12,2,2,0,0,0,12,59,94,0,47,51,12,2,2,0,0,0,10,209,200,9,9,6,96,0,208,0,8,10,0.0,0,2015-06-10 00:05:00,1433894700,7,8,1,28
1,72,38,271,5,15,0,28,1.4039215686274509,47,135,0,47,11,3,2,0,9,0,0,11,47,135,0,47,11,3,2,0,9,0,0,16,205,202,3,6,16,99,0,183,0,15,2,0.0,0,2015-06-10 00:06:00,1433894760,5,8,0,42
2,97,112,344,6,13,0,33,1.6217008797653958,54,108,0,114,56,3,3,0,2,1,0,8,54,108,0,114,56,3,3,0,2,1,0,15,281,279,2,12,3,97,0,233,0,16,2,0.0,0,2015-06-10 00:07:00,1433894820,6,9,0,30
3,57,68,287,6,15,0,46,1.6549295774647887,66,98,0,71,13,17,9,0,8,0,0,11,66,98,0,71,13,17,9,0,8,0,0,16,215,212,3,7,3,112,20,193,0,29,0,0.11235955056179776,3,2015-06-10 00:08:00,1433894880,6,8,0,25
4,521,302,1302,13,13,0,163,1.2926640926640929,194,706,0,302,65,7,3,0,18,0,0,7,194,706,0,302,65,7,3,0,18,0,0,22,1071,1063,8,39,7,419,61,331,0,59,39,0.046850998463901686,3,2015-06-10 00:09:00,1433894940,6,9,0,73
5,97,318,561,13,15,0,27,1.6570915619389588,41,310,0,108,67,5,3,0,23,0,0,7,41,310,0,108,67,5,3,0,23,0,0,12,508,506,2,10,4,354,60,257,0,14,29,0.106951871657754,4,2015-06-10 00:10:00,1433895000,6,7,0,35
6,86,117,344,4,16,0,15,2.187683284457478,41,177,12,49,16,13,14,1,5,1,0,11,41,177,12,49,16,13,14,1,5,1,0,18,293,285,8,15,3,119,53,178,0,19,11,0.15406976744186046,4,2015-06-10 00:11:00,1433895060,4,8,0,23
7,127,136,518,11,15,0,84,1.5961165048543688,109,169,0,135,67,19,3,3,8,1,1,9,109,169,0,135,67,19,3,3,8,1,1,22,399,396,3,10,3,144,20,265,0,4,1,0.03861003861003861,2,2015-06-10 00:12:00,1433895120,7,8,0,32
8,58,53,258,5,13,0,47,1.2295719844357975,63,117,0,47,23,4,0,2,0,1,0,8,63,117,0,47,23,4,0,2,0,1,0,10,195,189,6,5,1,61,9,168,0,9,8,0.034883720930232565,3,2015-06-10 00:13:00,1433895180,5,9,0,16
9,107,86,351,8,16,0,39,1.5457142857142858,59,193,0,47,36,1,2,0,0,0,0,11,59,193,0,47,36,1,2,0,0,0,0,18,276,274,2,17,1,126,20,165,0,23,10,0.056980056980056974,2,2015-06-10 00:14:00,1433895240,5,7,0,42
10,108,86,369,5,16,0,34,1.671195652173913,52,183,0,74,40,4,2,1,0,0,0,11,52,183,0,74,40,4,2,1,0,0,0,17,311,310,1,6,1,123,29,192,0,8,3,0.07859078590785908,3,2015-06-10 00:15:00,1433895300,3,8,0,35
11,67,86,293,5,16,0,11,2.054794520547945,53,124,12,72,11,1,3,2,0,2,0,11,53,124,12,72,11,1,3,2,0,2,0,13,247,218,29,21,1,111,21,173,0,12,18,0.07167235494880546,3,2015-06-10 00:16:00,1433895360,5,8,0,31
12,46,72,342,4,13,0,47,1.281524926686217,63,179,0,50,43,4,1,0,0,1,0,8,63,179,0,50,43,4,1,0,0,1,0,16,271,271,0,7,1,179,24,158,0,4,0,0.07017543859649122,3,2015-06-10 00:17:00,1433895420,4,8,0,20
13,67,72,316,13,16,0,41,1.9555555555555555,58,148,12,46,32,7,0,0,0,0,0,11,58,148,12,46,32,7,0,0,0,0,0,11,253,247,6,10,1,141,25,187,0,11,19,0.07911392405063293,4,2015-06-10 00:18:00,1433895480,6,8,0,16
14,60,51,212,4,13,0,8,1.8349056603773584,27,76,0,48,47,2,4,8,0,0,0,6,27,76,0,48,47,2,4,8,0,0,0,16,181,178,3,7,0,93,17,172,0,9,11,0.08018867924528301,2,2015-06-10 00:19:00,1433895540,3,7,0,18
15,41,65,234,3,13,0,18,1.6180257510729614,38,93,0,51,37,6,3,3,2,0,0,7,38,93,0,51,37,6,3,3,2,0,0,17,187,184,3,11,1,115,27,183,0,9,14,0.1153846153846154,4,2015-06-10 00:20:00,1433895600,3,8,0,39
16,30,47,181,5,16,0,37,1.2333333333333334,54,45,1,73,7,0,0,0,0,0,0,10,54,45,1,73,7,0,0,0,0,0,0,15,119,117,2,9,1,72,15,164,0,4,12,0.08287292817679558,3,2015-06-10 00:21:00,1433895660,5,7,0,23
17,65,58,234,5,13,0,42,1.482905982905983,55,69,0,64,39,4,1,2,0,0,0,6,55,69,0,64,39,4,1,2,0,0,0,13,174,174,0,5,0,97,24,174,0,2,0,0.10256410256410256,3,2015-06-10 00:22:00,1433895720,3,8,0,23
18,21,40,266,4,13,0,95,0.8,109,105,0,46,5,0,0,0,0,0,0,3,109,105,0,46,5,0,0,0,0,0,0,14,154,154,0,2,1,122,13,154,0,3,0,0.04887218045112782,2,2015-06-10 00:23:00,1433895780,3,9,0,17
19,85,82,240,5,13,0,13,1.748917748917749,28,95,0,49,43,6,4,4,2,0,0,7,28,95,0,49,43,6,4,4,2,0,0,15,198,198,0,5,9,137,20,150,0,6,3,0.08333333333333333,5,2015-06-10 00:24:00,1433895840,5,10,0,59
20,68,84,259,5,13,0,45,1.64453125,68,46,0,72,62,2,1,3,2,0,0,7,68,46,0,72,62,2,1,3,2,0,0,15,193,185,8,3,3,99,12,181,0,4,10,0.04633204633204633,3,2015-06-10 00:25:00,1433895900,5,10,0,23
21,73,90,254,4,16,0,19,2.0196850393700787,39,108,12,63,11,2,2,11,6,0,0,10,39,108,12,63,11,2,2,11,6,0,0,20,197,197,0,18,0,106,17,204,0,16,19,0.06692913385826772,3,2015-06-10 00:26:00,1433895960,4,9,0,38
22,149,119,443,5,17,0,62,1.4909502262443441,85,181,0,91,62,14,4,3,0,2,0,8,85,181,0,91,62,14,4,3,0,2,0,21,348,346,2,11,1,128,24,289,0,9,3,0.05417607223476298,3,2015-06-10 00:27:00,1433896020,5,8,0,36
23,60,120,325,4,17,0,18,1.83641975308642,47,127,0,72,34,22,11,8,0,0,1,11,47,127,0,72,34,22,11,8,0,0,1,28,224,223,1,54,1,115,8,191,0,26,24,0.024615384615384612,2,2015-06-10 00:28:00,1433896080,4,10,0,35
24,31,55,179,4,13,0,12,2.2457142857142856,24,65,0,34,37,0,1,2,0,0,0,11,24,65,0,34,37,0,1,2,0,0,0,12,148,148,0,3,4,84,8,145,0,3,12,0.0446927374301676,3,2015-06-10 00:29:00,1433896140,4,10,0,15
25,77,104,311,6,17,0,51,1.5889967637540454,69,84,0,101,47,2,1,1,0,1,1,15,69,84,0,101,47,2,1,1,0,1,1,12,239,233,6,7,2,110,17,190,0,10,3,0.05466237942122187,4,2015-06-10 00:30:00,1433896200,6,8,0,20
26,55,64,359,3,20,0,125,1.3285714285714283,139,101,0,50,40,7,3,3,1,1,0,17,139,101,0,50,40,7,3,3,1,1,0,14,208,208,0,3,9,155,20,198,0,7,2,0.055710306406685235,3,2015-06-10 00:31:00,1433896260,3,9,0,22
27,146,135,516,7,22,0,94,1.6785009861932938,131,172,1,98,51,6,8,35,4,0,0,18,131,172,1,98,51,6,8,35,4,0,0,36,362,361,1,15,9,189,29,240,0,23,7,0.0562015503875969,4,2015-06-10 00:32:00,1433896320,7,9,0,106
28,121,54,300,5,13,0,52,1.2266666666666666,74,134,0,62,23,2,1,0,4,0,0,7,74,134,0,62,23,2,1,0,4,0,0,13,226,217,9,9,0,126,11,204,0,7,7,0.03666666666666667,2,2015-06-10 00:33:00,1433896380,5,7,0,32
29,65,125,290,3,16,0,35,2.041522491349481,55,96,12,63,44,4,2,6,2,5,0,10,55,96,12,63,44,4,2,6,2,5,0,16,234,230,4,4,1,138,6,181,0,5,16,0.020689655172413796,2,2015-06-10 00:34:00,1433896440,3,7,0,17
30,118,144,413,6,17,0,43,2.1820388349514563,70,153,0,73,42,2,16,25,17,9,5,9,70,153,0,73,42,2,16,25,17,9,5,9,304,288,16,56,0,132,3,177,0,36,17,0.007263922518159807,1,2015-06-10 00:35:00,1433896500,6,8,0,34
31,56,61,276,7,13,0,35,1.709090909090909,69,109,12,54,19,2,0,2,8,0,0,10,69,109,12,54,19,2,0,2,8,0,0,21,212,199,13,7,1,134,11,191,0,3,2,0.03985507246376811,2,2015-06-10 00:36:00,1433896560,7,8,0,23
