,ann_to_longer,ann_to_shorter,announcements,as_path_avg,as_path_max,class,dups,edit_distance_avg,edit_distance_dict_0,edit_distance_dict_1,edit_distance_dict_10,edit_distance_dict_2,edit_distance_dict_3,edit_distance_dict_4,edit_distance_dict_5,edit_distance_dict_6,edit_distance_dict_7,edit_distance_dict_8,edit_distance_dict_9,edit_distance_max,edit_distance_unique_dict_0,edit_distance_unique_dict_1,edit_distance_unique_dict_10,edit_distance_unique_dict_2,edit_distance_unique_dict_3,edit_distance_unique_dict_4,edit_distance_unique_dict_5,edit_distance_unique_dict_6,edit_distance_unique_dict_7,edit_distance_unique_dict_8,edit_distance_unique_dict_9,flaps,imp_wd,imp_wd_dpath,imp_wd_spath,nadas,news,nlri_ann,number_rare_ases,origin_0,origin_1,origin_2,origin_changes,rare_ases_avg,rare_ases_max,timestamp,timestamp2,unique_as_path_avg,unique_as_path_max,wd_dups,withdrawals
0,22,31,235,4,13,0,14,1.8095238095238095,25,22,0,41,6,3,4,0,0,0,4,9,25,22,0,41,6,3,4,0,0,0,4,6,78,75,3,7,118,130,0,100,2,14,1,0.0,0,2001-09-22 00:14:45,1001117685,4,7,1,65
1,33,34,241,5,12,0,6,2.172727272727273,20,40,0,28,6,1,0,0,7,0,8,9,20,40,0,28,6,1,0,0,7,0,8,10,71,70,1,23,114,164,0,76,0,14,0,0.0,0,2001-09-22 00:19:45,1001117985,5,9,5,40
2,82,29,237,5,11,0,4,2.5615384615384613,15,6,0,80,4,10,1,1,0,13,0,8,15,6,0,80,4,10,1,1,0,13,0,8,98,97,1,20,93,167,0,65,0,17,0,0.0,0,2001-09-22 00:24:45,1001118285,5,8,0,102
3,127,109,447,6,9,0,13,2.7044025157232703,32,99,0,42,20,36,63,24,2,0,0,7,32,99,0,42,20,36,63,24,2,0,0,17,248,248,0,40,84,167,11,106,0,25,0,0.06832298136645963,3,2001-09-22 00:29:45,1001118585,6,8,3,60
4,108,154,414,4,12,0,29,3.0509915014164304,71,17,0,96,28,57,5,45,12,21,1,9,71,17,0,96,28,57,5,45,12,21,1,39,278,277,1,7,59,233,37,138,0,14,2,0.0893719806763285,3,2001-09-22 00:34:45,1001118885,4,9,20,77
5,27,63,202,4,10,0,6,1.8174603174603174,23,18,0,70,2,6,1,6,0,0,0,6,23,18,0,70,2,6,1,6,0,0,0,11,90,88,2,19,63,107,23,74,0,10,2,0.11386138613861387,2,2001-09-22 00:39:45,1001119185,4,8,3,34
6,24,28,179,6,10,0,11,1.3478260869565217,57,13,0,51,8,4,1,2,2,0,0,7,57,13,0,51,8,4,1,2,2,0,0,39,74,68,6,14,39,111,20,81,0,8,2,0.11173184357541899,2,2001-09-22 00:44:45,1001119485,6,7,1,54
7,48,36,173,6,14,0,9,1.8394160583941606,24,10,0,86,9,1,5,0,2,0,0,7,24,10,0,86,9,1,5,0,2,0,0,13,104,104,0,11,35,86,19,82,0,9,0,0.10982658959537572,3,2001-09-22 00:49:45,1001119785,6,6,1,53
8,23,54,197,5,13,0,26,1.879746835443038,65,18,8,37,16,2,9,0,0,3,0,10,65,18,8,37,16,2,9,0,0,3,0,32,88,83,5,12,31,103,9,66,0,19,1,0.04568527918781726,2,2001-09-22 00:54:45,1001120085,5,7,2,42
9,65,60,256,5,8,0,18,1.9447236180904524,41,14,0,101,11,29,0,1,0,2,0,8,41,14,0,101,11,29,0,1,0,2,0,20,144,144,0,17,55,118,17,90,2,27,6,0.06640625,3,2001-09-22 00:59:45,1001120385,5,7,1,68
10,49,50,1125,5,11,0,23,1.867816091954023,47,18,0,66,11,25,4,1,0,2,0,8,47,18,0,66,11,25,4,1,0,2,0,17,115,110,5,19,937,1013,198,277,0,37,0,0.176,3,2001-09-22 01:04:45,1001120685,4,8,0,49
